timestamp,user,ip_address,event_type,status,country,asn,lat,lon
2025-08-13 06:57:42.088,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:57:42.290,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:57:42.700,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:57:43.006,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:57:43.183,hazel,192.168.1.38,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:57:43.334,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:57:43.346,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:57:45.692,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:57:46.535,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:57:47.228,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:57:47.343,frank,172.16.10.6,login,failure,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:57:47.644,bhanu,10.10.2.11,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:57:48.691,leo,192.168.1.38,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:57:49.421,bob,192.168.1.38,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:57:49.984,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:57:50.034,alice,10.10.3.18,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:57:50.440,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:57:50.490,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:57:51.176,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:57:51.276,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:57:51.537,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:57:53.309,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:57:54.838,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:57:55.751,ruth,10.10.3.5,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:57:56.029,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:57:56.079,nina,10.10.1.12,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:57:56.614,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:57:57.154,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:57:57.663,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:57:58.582,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:57:58.839,grace,156.96.22.9,file_access,failure,TR,AS9121,41.0082,28.9784
2025-08-13 06:57:59.037,hazel,10.10.3.5,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:57:59.367,joice,10.10.3.5,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:57:59.817,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:01.181,zack,10.10.1.23,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:01.254,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:01.554,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:02.017,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:02.106,joice,10.10.2.19,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:04.908,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:05.025,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:05.337,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:05.642,erin,10.10.3.5,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:06.816,uma,10.10.2.11,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:06.964,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:07.403,xavier,10.10.2.11,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:07.409,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:07.680,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:08.310,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:08.795,alice,198.51.100.23,file_access,failure,NL,AS16265,52.3676,4.9041
2025-08-13 06:58:09.207,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:09.541,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:09.637,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:09.835,trudy,10.10.2.11,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:10.603,kathy,192.168.1.34,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:10.663,alice,10.10.3.5,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:10.690,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:10.871,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:11.371,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:11.566,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:11.601,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:11.732,erin,172.16.11.9,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:11.783,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:12.126,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:13.102,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:13.124,bhanu,10.10.2.19,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:13.522,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:13.612,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:13.840,oscar,10.10.3.18,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:14.209,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:14.361,daniel,198.51.100.23,file_access,failure,NL,AS16265,52.3676,4.9041
2025-08-13 06:58:14.439,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:14.518,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:14.526,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:14.930,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:15.800,erin,10.10.2.14,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:18.524,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:19.175,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:19.534,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:19.992,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:20.411,quentin,172.16.10.7,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:20.629,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:20.859,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:20.907,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:20.966,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:21.424,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:21.715,bob,192.168.1.38,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:21.938,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:23.038,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:23.189,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:23.625,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:23.759,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:24.849,alice,172.16.10.7,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:25.147,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:25.197,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:25.586,quentin,192.168.3.41,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:25.875,quentin,192.168.1.34,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:26.017,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:26.125,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:27.272,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:27.302,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:27.401,peggy,172.16.11.9,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:27.699,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:28.525,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:28.602,wendy,172.16.11.9,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:28.655,frank,198.51.100.23,file_access,success,NL,AS16265,52.3676,4.9041
2025-08-13 06:58:28.810,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:29.255,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:29.486,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:29.849,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:30.549,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:30.798,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:31.214,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:31.528,peggy,10.10.3.5,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:31.726,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:32.077,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:32.807,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:32.831,erin,10.10.1.12,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:33.422,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:34.430,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:34.537,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:35.695,oscar,192.168.3.41,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:35.796,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:35.813,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:36.594,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:37.214,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:37.480,bob,198.51.100.23,file_access,failure,NL,AS16265,52.3676,4.9041
2025-08-13 06:58:37.783,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:38.115,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:38.256,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:38.371,heidi,192.168.1.38,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:38.539,victor,192.168.3.41,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:38.557,bhanu,172.16.11.9,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:39.370,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:39.500,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:40.134,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:40.343,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:40.681,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:41.546,oscar,192.168.2.40,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:41.641,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:41.881,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:42.141,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:42.487,ivan,10.10.2.14,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:43.148,yvonne,192.168.3.41,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:43.158,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:43.289,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:44.499,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:44.605,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:44.664,grace,192.168.3.41,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:44.715,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:45.435,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:45.926,frank,198.51.100.23,file_access,failure,NL,AS16265,52.3676,4.9041
2025-08-13 06:58:46.429,bhanu,192.168.1.38,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:46.622,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:47.048,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:47.097,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:47.228,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:49.678,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:49.992,grace,10.10.2.19,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:50.327,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:50.724,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:50.808,leo,172.16.11.9,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:51.001,zack,172.16.11.9,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:51.251,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:51.514,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:51.520,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:51.549,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:51.649,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:51.676,yvonne,10.10.3.18,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:52.384,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:52.418,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:52.429,ivan,10.10.1.45,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:52.747,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:52.779,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:54.064,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:54.240,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:54.281,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:54.683,yvonne,198.51.100.23,file_access,success,NL,AS16265,52.3676,4.9041
2025-08-13 06:58:54.848,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:56.245,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:58.031,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:58.464,trudy,10.10.2.14,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:58:58.886,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:58.964,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:59.140,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:59.345,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:59.871,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:58:59.932,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:00.850,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:01.131,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:03.509,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:03.783,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:04.257,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:04.567,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:05.076,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:05.140,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:05.155,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:05.325,oscar,10.10.3.5,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:59:05.478,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:06.136,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:06.761,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:07.074,ruth,172.16.12.21,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:59:07.103,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:07.223,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:07.339,frank,172.16.10.7,login,failure,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:59:07.898,ruth,10.10.1.23,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:59:08.039,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:08.432,erin,192.168.1.34,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:59:08.874,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:09.173,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:09.624,victor,172.16.10.7,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:59:09.629,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:10.584,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:10.645,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:10.977,hazel,10.10.2.19,login,failure,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:59:12.052,peggy,192.168.3.41,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:59:12.461,oscar,10.10.3.5,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:59:13.664,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:13.903,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:14.312,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:14.492,erin,94.102.51.44,file_access,success,SE,AS51815,59.3293,18.0686
2025-08-13 06:59:14.938,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:15.110,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:15.384,trudy,94.102.51.44,file_access,success,SE,AS51815,59.3293,18.0686
2025-08-13 06:59:15.459,xavier,192.168.1.34,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:59:15.545,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:16.150,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:16.346,daniel,192.168.1.34,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:59:16.630,quentin,94.102.51.44,file_access,success,SE,AS51815,59.3293,18.0686
2025-08-13 06:59:16.668,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:17.372,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:17.984,peggy,10.10.2.11,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:59:18.711,hazel,94.102.51.44,file_access,success,SE,AS51815,59.3293,18.0686
2025-08-13 06:59:19.866,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:20.342,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:20.921,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:21.605,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:21.614,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:22.117,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:22.785,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:22.865,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:23.589,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:24.333,frank,10.10.2.14,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:59:25.090,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:25.334,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:25.926,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:26.039,bob,172.16.10.7,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:59:26.088,bob,172.16.10.7,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:59:26.824,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:27.572,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:27.586,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:28.073,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:28.399,oscar,192.168.3.41,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:59:28.594,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:28.933,ivan,172.16.10.6,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:59:29.001,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:29.508,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:29.916,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:30.096,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:30.430,judy,10.10.3.5,file_access,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:59:30.503,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:30.715,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:30.766,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:30.834,-,185.203.116.77,network_request,failure,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:31.033,wendy,192.168.3.41,network_request,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:59:31.557,yvonne,192.168.1.34,login,failure,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:59:31.793,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:31.840,heidi,172.16.10.7,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:59:32.113,-,185.203.116.77,network_request,success,RU,AS20473,55.7558,37.6173
2025-08-13 06:59:32.176,judy,172.16.10.7,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
2025-08-13 06:59:33.188,sam,172.16.11.9,login,success,Internal,AS-PRIVATE,51.5074,-0.1278
